Date,Open,High,Low,Close,Adj Close,Volume
22/12/2022,16836.4,16889.0,16774.1,16830.0,16830.0,0
21/12/2022,16794.4,16858.3,16811.2,16849.6,16849.6,0
20/12/2022,16804.0,16919.4,16798.1,16810.9,16810.9,0
19/12/2022,16711.7,16849.4,16400.7,16790.3,16790.3,0
18/12/2022,16763.0,16809.5,16642.0,16728.7,16728.7,0
17/12/2022,16706.3,16797.3,16709.1,16764.3,16764.3,0
16/12/2022,17425.8,16723.2,16587.0,16715.5,16715.5,0
15/12/2022,17726.9,17427.3,17351.8,17403.0,17403.0,0
14/12/2022,17783.1,17846.1,17600.0,17693.6,17693.6,0
13/12/2022,17151.3,17834.3,17753.2,17762.1,17762.1,0
12/12/2022,16917.9,17234.4,17123.4,17163.6,17163.6,0
11/12/2022,17153.9,17093.2,16878.5,16927.6,16927.6,0
10/12/2022,17154.0,17174.4,17123.3,17170.7,17170.7,0
09/12/2022,17201.5,17164.2,17121.3,17156.1,17156.1,0
08/12/2022,16823.7,17288.6,17192.9,17193.2,17193.2,0
07/12/2022,17040.1,16881.5,16789.0,16823.0,16823.0,0
06/12/2022,16999.6,17126.7,17015.1,17020.4,17020.4,0
05/12/2022,17374.9,17097.4,16966.3,17010.7,17010.7,0
04/12/2022,17005.6,17306.3,17080.9,17255.0,17255.0,0
03/12/2022,16934.5,17132.6,17010.8,17014.0,17014.0,0
02/12/2022,16901.4,17132.6,17012.9,17013.2,17013.2,0
01/12/2022,17147.5,17039.7,16867.6,16923.6,16923.6,0
30/11/2022,16865.4,17222.6,17099.8,17140.9,17140.9,0
29/11/2022,16283.4,17061.1,16433.2,16847.0,16847.0,0
28/11/2022,16208.1,16471.2,16100.1,16462.9,16462.9,0
27/11/2022,16526.7,16481.4,16060.8,16194.2,16194.2,0
26/11/2022,16628.4,16595.4,16450.1,16556.4,16556.4,0
25/11/2022,16385.8,16686.3,16511.2,16627.1,16627.1,0
24/11/2022,16697.2,16611.8,16399.2,16399.2,16399.2,0
23/11/2022,16501.4,16785.6,16539.9,16695.9,16695.9,0
22/11/2022,15817.8,16576.3,16162.3,16508.8,16508.8,0
21/11/2022,16147.7,15937.1,15751.7,15836.8,15836.8,0
20/11/2022,16638.3,16749.3,16670.4,16711.8,16711.8,0
18/11/2022,16691.2,16846.3,16553.0,16633.8,16633.8,0
17/11/2022,16549.5,16739.7,16425.8,16691.2,16691.2,0
16/11/2022,16882.7,16993.4,16408.2,16533.1,16533.1,0
15/11/2022,16768.5,16993.4,16775.2,16916.5,16916.5,0
14/11/2022,15989.4,16880.2,16543.9,16767.9,16767.9,0
13/11/2022,16860.1,16394.7,15898.6,15943.1,15943.1,0
12/11/2022,16756.0,16946.5,16779.3,16881.3,16881.3,0
11/11/2022,17070.6,17100.8,16779.4,16789.3,16789.3,0
10/11/2022,16492.6,17679.4,16897.9,17046.5,17046.5,0
09/11/2022,18244.6,16523.8,15799.3,16396.8,16396.8,0
08/11/2022,19667.3,18583.8,18007.4,18234.1,18234.1,0
07/11/2022,20889.6,20667.5,19576.0,19676.9,19676.9,0
06/11/2022,21229.2,21055.4,20827.7,20887.0,20887.0,0
05/11/2022,21445.3,21360.4,21206.8,21242.5,21242.5,0
04/11/2022,20325.8,21464.7,21084.1,21404.1,21404.1,0
03/11/2022,20307.3,20324.3,20184.6,20319.9,20319.9,0
02/11/2022,20520.6,20337.1,20123.5,20310.6,20310.6,0
01/11/2022,20490.2,20548.5,20416.4,20535.6,20535.6,0
31/10/2022,20519.1,20581.7,20450.3,20487.0,20487.0,0
30/10/2022,20772.9,20670.0,20438.4,20515.2,20515.2,0
29/10/2022,20755.3,20836.9,20706.3,20777.0,20777.0,0
28/10/2022,20295.0,20802.4,20561.9,20749.1,20749.1,0
27/10/2022,20745.4,20326.8,20201.6,20259.2,20259.2,0
26/10/2022,20252.9,20836.0,20646.2,20742.9,20742.9,0
25/10/2022,19341.4,20299.1,20062.9,20269.4,20269.4,0
24/10/2022,19391.2,19359.3,19251.0,19343.9,19343.9,0
23/10/2022,19198.6,19588.6,19350.1,19393.0,19393.0,0
22/10/2022,19155.3,19218.6,19168.6,19198.0,19198.0,0
21/10/2022,19049.9,19178.7,19116.1,19135.2,19135.2,0
20/10/2022,19052.1,19122.9,19003.9,19054.3,19054.3,0
19/10/2022,19291.5,19163.0,18935.6,19039.8,19039.8,0
18/10/2022,19491.7,19692.9,19102.8,19291.4,19291.4,0
17/10/2022,19204.7,19617.2,19487.5,19555.5,19555.5,0
16/10/2022,19110.6,19307.2,19164.7,19197.8,19197.8,0
15/10/2022,19194.3,19162.6,19066.0,19123.9,19123.9,0
14/10/2022,19815.7,19218.7,19138.3,19209.2,19209.2,0
13/10/2022,19087.6,19933.9,19342.4,19825.5,19825.5,0
12/10/2022,19048.9,19168.4,19039.9,19099.7,19099.7,0
11/10/2022,19044.3,19127.3,19031.3,19052.6,19052.6,0
10/10/2022,19451.1,19134.6,18962.7,19049.5,19049.5,0
09/10/2022,19373.4,19520.7,19408.9,19448.4,19448.4,0
08/10/2022,19507.2,19450.0,19334.3,19344.1,19344.1,0
07/10/2022,19981.9,19612.2,19516.8,19539.7,19539.7,0
06/10/2022,20361.4,20051.4,19947.8,19998.9,19998.9,0
05/10/2022,20188.3,20436.7,20145.4,20331.7,20331.7,0
04/10/2022,19598.4,20353.8,20163.4,20199.9,20199.9,0
03/10/2022,19163.9,19709.8,19506.4,19581.2,19581.2,0
02/10/2022,19310.5,19251.0,19001.3,19179.2,19179.2,0
01/10/2022,19414.5,19342.5,19250.1,19309.4,19309.4,0
30/09/2022,19397.2,19480.3,19362.2,19402.5,19402.5,0
29/09/2022,19504.2,19688.5,19325.0,19343.9,19343.9,0
28/09/2022,18742.2,19587.8,19316.0,19528.7,19528.7,0
27/09/2022,20103.3,19232.3,18505.3,18692.0,18692.0,0
26/09/2022,18875.4,20287.3,19194.5,20119.9,20119.9,0
25/09/2022,19053.1,18943.1,18735.0,18866.5,18866.5,0
24/09/2022,19122.8,19051.2,18914.3,19042.9,19042.9,0
23/09/2022,19384.8,19310.6,19048.2,19098.5,19098.5,0
22/09/2022,18686.6,19463.5,19236.3,19408.3,19408.3,0
21/09/2022,19023.7,18772.4,18371.0,18703.8,18703.8,0
20/09/2022,19364.8,19052.0,18843.9,19013.7,19013.7,0
19/09/2022,18772.6,19626.3,19183.9,19356.8,19356.8,0
18/09/2022,19995.0,19508.5,18712.8,18806.8,18806.8,0
17/09/2022,19879.5,20113.7,19956.0,19956.2,19956.2,0
16/09/2022,19745.0,20055.8,19774.2,19893.1,19893.1,0
15/09/2022,20029.4,19799.3,19602.3,19737.5,19737.5,0
14/09/2022,20320.0,20265.5,19942.8,20025.5,20025.5,0
13/09/2022,22231.6,20503.7,20069.0,20351.8,20351.8,0
12/09/2022,21654.0,22431.3,22072.6,22218.7,22218.7,0
11/09/2022,21545.9,22296.4,21581.6,21612.1,21612.1,0
10/09/2022,21311.9,21679.6,21472.3,21518.5,21518.5,0
09/09/2022,19925.2,21380.7,21170.4,21317.8,21317.8,0
08/09/2022,19218.9,19851.9,19294.1,19838.5,19838.5,0
07/09/2022,18739.4,19376.6,19169.6,19228.4,19228.4,0
06/09/2022,19781.8,18866.7,18548.4,18722.1,18722.1,0
05/09/2022,19882.5,20169.3,19687.4,19761.9,19761.9,0
04/09/2022,19773.4,20042.9,19818.6,19896.2,19896.2,0
03/09/2022,19897.1,19855.4,19756.7,19761.7,19761.7,0
02/09/2022,20166.2,20043.8,19875.9,19902.8,19902.8,0
01/09/2022,20015.8,20232.5,19960.6,20183.9,20183.9,0
31/08/2022,20408.0,20202.7,19931.0,20007.8,20007.8,0
30/08/2022,20267.9,20435.5,19793.4,20389.3,20389.3,0
29/08/2022,19858.0,20295.6,20120.9,20257.7,20257.7,0
28/08/2022,19996.6,19931.4,19551.2,19844.7,19844.7,0
27/08/2022,20206.8,20134.1,19927.8,19999.1,19999.1,0
26/08/2022,21554.4,20343.6,20144.7,20238.9,20238.9,0
25/08/2022,21328.8,21632.5,21324.7,21521.6,21521.6,0
24/08/2022,21259.4,21632.5,21324.7,21468.2,21468.2,0
23/08/2022,21229.7,21551.1,21171.1,21239.8,21239.8,0
22/08/2022,21419.0,21458.2,21271.2,21285.7,21285.7,0
21/08/2022,21250.8,21489.9,21077.4,21380.6,21380.6,0
20/08/2022,21146.8,21322.4,21126.1,21186.6,21186.6,0
19/08/2022,22814.0,21170.7,20813.5,21135.4,21135.4,0
18/08/2022,23457.8,23202.3,22718.2,22783.2,22783.2,0
17/08/2022,23988.2,23512.3,23297.7,23447.6,23447.6,0
16/08/2022,24045.7,24077.0,23834.6,24018.2,24018.2,0
15/08/2022,24920.6,24240.8,23858.9,24101.5,24101.5,0
14/08/2022,24602.8,25205.7,24193.8,24832.1,24832.1,0
13/08/2022,24666.5,24623.4,24352.9,24589.3,24589.3,0
12/08/2022,24008.3,24787.5,24337.5,24744.9,24744.9,0
11/08/2022,24268.1,24090.0,23765.2,23997.1,23997.1,0
10/08/2022,22913.8,24481.3,23923.3,24353.8,24353.8,0
09/08/2022,23833.5,23150.5,22714.7,22876.6,22876.6,0
08/08/2022,23305.4,23866.2,23636.4,23813.3,23813.3,0
07/08/2022,22990.5,23339.8,23160.6,23307.0,23307.0,0
06/08/2022,23266.8,23048.0,22852.3,22999.6,22999.6,0
05/08/2022,23050.6,23344.4,23167.0,23202.8,23202.8,0
04/08/2022,23073.1,23188.4,22593.5,23158.2,23158.2,0
03/08/2022,22842.6,23214.5,22794.4,23069.8,23069.8,0
02/08/2022,22853.6,23060.0,22698.6,22852.4,22852.4,0
01/08/2022,23375.4,23412.7,22790.9,22876.7,22876.7,0
31/07/2022,23741.9,23459.1,23265.9,23361.0,23361.0,0
30/07/2022,23801.6,23864.6,23548.9,23706.7,23706.7,0
29/07/2022,23918.9,23956.5,23698.0,23813.7,23813.7,0
28/07/2022,23120.7,23938.7,23711.8,23924.0,23924.0,0
27/07/2022,21074.1,23418.2,22714.1,23139.2,23139.2,0
26/07/2022,21144.8,21279.8,21047.5,21068.7,21068.7,0
25/07/2022,21863.6,21322.3,20916.6,21143.6,21143.6,0
24/07/2022,22332.0,22653.3,21802.7,21802.8,21802.8,0
23/07/2022,22838.2,22664.6,22311.0,22333.2,22333.2,0
22/07/2022,22912.3,22896.0,22591.3,22883.4,22883.4,0
21/07/2022,22774.2,23344.4,22873.6,22910.9,22910.9,0
20/07/2022,23434.3,23403.8,22680.9,22841.5,22841.5,0
19/07/2022,21891.7,23502.0,22965.9,23430.7,23430.7,0
18/07/2022,21296.7,22910.2,21835.6,21835.6,21835.6,0
17/07/2022,21324.6,21360.8,20770.6,21265.2,21265.2,0
16/07/2022,20744.5,21445.1,21091.8,21344.5,21344.5,0
15/07/2022,20614.0,20857.4,20617.4,20757.6,20757.6,0
14/07/2022,20224.6,20811.3,20393.4,20547.4,20547.4,0
13/07/2022,19468.9,20405.5,20187.9,20221.4,20221.4,0
12/07/2022,19941.1,19544.6,19267.3,19475.1,19475.1,0
11/07/2022,20547.9,19993.7,19794.8,19924.2,19924.2,0
10/07/2022,21297.3,20855.0,20467.6,20615.7,20615.7,0
09/07/2022,21608.9,21599.2,21190.7,21298.5,21298.5,0
08/07/2022,22121.5,21681.3,21440.2,21603.8,21603.8,0
07/07/2022,20473.8,22482.1,21580.9,22102.0,22102.0,0
06/07/2022,19942.0,20584.2,20390.7,20460.6,20460.6,0
05/07/2022,20301.9,20360.7,19785.3,19948.0,19948.0,0
03/07/2022,19235.2,19342.5,18794.4,19078.0,19078.0,0
02/07/2022,19119.1,19297.3,19172.6,19273.8,19273.8,0
01/07/2022,19733.7,19369.2,19067.7,19103.7,19103.7,0
30/06/2022,20072.4,20785.6,19668.6,19854.4,19854.4,0
29/06/2022,20291.0,20155.1,19955.1,20064.8,20064.8,0
28/06/2022,20731.9,20384.2,20180.5,20240.5,20240.5,0
27/06/2022,21173.9,20862.8,20538.0,20718.4,20718.4,0
26/06/2022,21425.2,21178.6,20937.3,21132.9,21132.9,0
25/06/2022,21296.1,21531.1,21293.8,21419.2,21419.2,0
24/06/2022,21068.9,21373.2,21132.7,21320.3,21320.3,0
23/06/2022,20210.3,21316.0,20982.2,21069.2,21069.2,0
22/06/2022,20312.8,20578.7,19907.5,20259.8,20259.8,0
21/06/2022,20611.9,20720.2,20276.2,20277.3,20277.3,0
20/06/2022,19990.2,20764.8,20371.7,20637.4,20637.4,0
19/06/2022,18276.9,20607.1,19658.8,20078.6,20078.6,0
18/06/2022,20429.8,19169.5,18230.1,18462.4,18462.4,0
17/06/2022,20375.0,20744.7,20311.0,20420.4,20420.4,0
16/06/2022,22205.1,21017.6,20244.1,20395.9,20395.9,0
15/06/2022,21448.0,22942.1,22187.8,22213.0,22213.0,0
14/06/2022,22099.2,22254.6,21545.8,21648.5,21648.5,0
13/06/2022,25533.1,22771.4,20860.9,22022.8,22022.8,0
12/06/2022,27573.1,26857.6,24978.3,25522.6,25522.6,0
11/06/2022,29268.7,28534.8,27313.1,27622.2,27622.2,0
10/06/2022,30116.2,29304.3,29046.4,29268.5,29268.5,0
09/06/2022,30290.0,30325.6,29663.2,30159.6,30159.6,0
08/06/2022,30009.4,30317.3,30070.9,30271.8,30271.8,0
07/06/2022,29572.5,31312.1,29879.0,30095.8,30095.8,0
06/06/2022,31248.0,31370.3,29235.0,29567.6,29567.6,0
05/06/2022,29755.6,31222.9,29888.6,31193.9,31193.9,0
04/06/2022,29564.4,29890.6,29684.0,29746.8,29746.8,0
03/06/2022,30543.2,29758.0,29493.2,29565.0,29565.0,0
02/06/2022,29814.9,30674.8,30367.7,30486.2,30486.2,0
01/06/2022,31801.2,29890.9,29620.7,29716.8,29716.8,0
31/05/2022,31689.0,31969.9,31627.9,31631.0,31631.0,0
30/05/2022,29149.5,30833.7,29307.2,30598.9,30598.9,0
29/05/2022,28901.1,30375.3,29307.2,30301.8,30301.8,0
28/05/2022,28694.9,29041.2,28838.7,28939.3,28939.3,0
27/05/2022,28983.3,28826.4,28537.2,28789.8,28789.8,0
26/05/2022,29808.2,29377.1,28848.8,29045.8,29045.8,0
25/05/2022,30179.2,29868.9,29518.0,29787.1,29787.1,0
24/05/2022,29301.9,30191.9,29551.0,30162.7,30162.7,0
23/05/2022,30157.8,29310.6,29069.3,29281.0,29281.0,0
22/05/2022,29352.7,30423.7,30059.8,30149.6,30149.6,0
21/05/2022,29250.2,29535.3,29360.2,29360.2,29360.2,0
20/05/2022,30168.6,29328.1,28953.9,29187.4,29187.4,0
19/05/2022,29180.6,30735.1,30126.2,30209.3,30209.3,0
18/05/2022,29834.8,29281.8,28682.1,29202.1,29202.1,0
17/05/2022,30361.1,30687.9,29802.4,29840.9,29840.9,0
16/05/2022,30312.8,30488.1,29804.3,30426.4,30426.4,0
15/05/2022,29722.1,31312.4,30211.2,30298.0,30298.0,0
14/05/2022,29568.9,30226.3,29554.4,29700.5,29700.5,0
13/05/2022,30567.5,29788.8,29223.9,29540.2,29540.2,0
12/05/2022,28383.7,30713.2,28755.0,30636.3,30636.3,0
11/05/2022,31204.8,30136.7,28503.5,28757.2,28757.2,0
10/05/2022,30655.3,31661.0,30652.7,31290.5,31290.5,0
09/05/2022,33557.0,31380.7,29831.0,30665.4,30665.4,0
08/05/2022,34478.0,34227.0,33296.0,33582.0,33582.0,0
07/05/2022,35813.0,35497.0,34228.0,34461.0,34461.0,0
06/05/2022,36431.0,36051.0,35757.0,35866.0,35866.0,0
05/05/2022,39736.0,36646.0,36155.0,36405.0,36405.0,0
04/05/2022,38017.0,39791.0,39555.0,39727.0,39727.0,0
03/05/2022,38500.0,38098.0,37660.0,38004.0,38004.0,0
02/05/2022,38705.0,38603.0,38312.0,38523.0,38523.0,0
01/05/2022,38045.0,38807.0,38387.0,38699.0,38699.0,0
30/04/2022,38652.0,38077.0,37397.0,38005.0,38005.0,0
29/04/2022,39512.0,38775.0,38549.0,38649.0,38649.0,0
28/04/2022,39345.0,39919.0,39299.0,39487.0,39487.0,0
27/04/2022,38333.0,39698.0,39164.0,39352.0,39352.0,0
26/04/2022,40549.0,38476.0,37869.0,38379.0,38379.0,0
25/04/2022,39254.0,40724.0,40398.0,40536.0,40536.0,0
24/04/2022,39787.0,39505.0,38695.0,39255.0,39255.0,0
23/04/2022,39464.0,39829.0,39421.0,39801.0,39801.0,0
22/04/2022,40502.0,39852.0,39433.0,39441.0,39441.0,0
21/04/2022,41711.0,40655.0,40258.0,40549.0,40549.0,0
20/04/2022,41409.0,41780.0,41339.0,41669.0,41669.0,0
19/04/2022,40701.0,41550.0,41235.0,41359.0,41359.0,0
18/04/2022,39820.0,41271.0,40613.0,40710.0,40710.0,0
17/04/2022,40424.0,40531.0,40129.0,40430.0,40430.0,0
16/04/2022,40425.0,40432.0,40129.0,40299.0,40299.0,0
15/04/2022,40208.0,40691.0,40414.0,40432.0,40432.0,0
14/04/2022,41332.0,40173.0,39781.0,40155.0,40155.0,0
13/04/2022,40071.0,41494.0,41062.0,41314.0,41314.0,0
12/04/2022,39717.0,40267.0,39581.0,40095.0,40095.0,0
11/04/2022,42108.0,39845.0,39293.0,39695.0,39695.0,0
10/04/2022,42783.0,42418.0,41791.0,42079.0,42079.0,0
09/04/2022,42391.0,42893.0,42605.0,42786.0,42786.0,0
08/04/2022,43612.0,42468.0,42129.0,42419.0,42419.0,0
07/04/2022,43326.0,43697.0,43304.0,43572.0,43572.0,0
06/04/2022,45180.0,43559.0,42747.0,43297.0,43297.0,0
05/04/2022,46654.0,45512.0,44417.0,45228.0,45228.0,0
04/04/2022,46025.0,46788.0,46430.0,46622.0,46622.0,0
03/04/2022,45962.0,46442.0,45772.0,46110.0,46110.0,0
02/04/2022,46366.0,47212.0,45641.0,46201.0,46201.0,0
01/04/2022,44597.0,47212.0,46096.0,46541.0,46541.0,0
31/03/2022,47100.0,45652.0,44261.0,44525.0,44525.0,0
30/03/2022,47470.0,47438.0,46980.0,47109.0,47109.0,0
29/03/2022,47347.0,47475.0,46601.0,47475.0,47475.0,0
28/03/2022,47060.0,47631.0,47087.0,47350.0,47350.0,0
27/03/2022,44739.0,47561.0,46672.0,47016.0,47016.0,0
26/03/2022,44425.0,44950.0,44511.0,44652.0,44652.0,0
25/03/2022,43984.0,44471.0,44090.0,44380.0,44380.0,0
24/03/2022,42738.0,44400.0,43883.0,43969.0,43969.0,0
23/03/2022,42118.0,43284.0,42683.0,42797.0,42797.0,0
22/03/2022,42257.0,42552.0,41930.0,42145.0,42145.0,0
21/03/2022,40855.0,42490.0,40893.0,42263.0,42263.0,0
20/03/2022,41961.0,41471.0,40530.0,40887.0,40887.0,0
19/03/2022,41804.4,42301.0,41804.0,41988.0,41988.0,0
18/03/2022,40528.3,41998.4,41529.6,41575.3,41575.3,0
17/03/2022,41006.2,40935.6,40272.9,40498.2,40498.2,0
16/03/2022,39160.8,41379.8,40825.1,41003.8,41003.8,0
15/03/2022,38773.8,41701.6,38996.6,39177.4,39177.4,0
14/03/2022,38172.4,39786.1,38658.0,38729.5,38729.5,0
13/03/2022,39189.3,38294.7,37613.6,38109.1,38109.1,0
12/03/2022,39093.5,39272.3,38733.1,39181.1,39181.1,0
11/03/2022,38515.4,39289.9,38666.5,39188.2,39188.2,0
10/03/2022,39543.1,39431.9,38236.4,38491.0,38491.0,0
09/03/2022,41637.0,42029.1,39466.2,39648.0,39648.0,0
08/03/2022,38558.0,41793.9,38663.3,41623.2,41623.2,0
07/03/2022,37931.7,38935.0,37886.6,38487.5,38487.5,0
06/03/2022,39468.9,38543.2,37597.7,37951.3,37951.3,0
03/03/2022,43912.8,44077.2,41840.8,42449.2,42449.2,0
02/03/2022,44252.7,44041.7,43258.7,43300.1,43300.1,0
01/03/2022,43350.0,44730.7,43857.6,44336.6,44336.6,0
28/02/2022,37818.6,43638.6,42890.9,43331.5,43331.5,0
27/02/2022,38610.6,38336.3,37458.9,37827.8,37827.8,0
26/02/2022,39420.0,39255.0,38230.9,38608.2,38608.2,0
25/02/2022,38927.2,40094.5,39166.3,39443.6,39443.6,0
24/02/2022,34912.1,38991.0,38167.0,38756.5,38756.5,0
23/02/2022,37760.5,37417.3,34594.1,35078.8,35078.8,0
22/02/2022,36576.5,38329.9,37598.7,37982.8,37982.8,0
21/02/2022,38935.8,37421.1,36399.6,36714.9,36714.9,0
20/02/2022,39533.9,39320.6,38226.8,39234.0,39234.0,0
19/02/2022,40140.0,40120.3,39588.5,39622.6,39622.6,0
18/02/2022,40693.8,40284.0,39940.6,40169.6,40169.6,0
17/02/2022,43635.0,40928.6,40318.0,40652.1,40652.1,0
16/02/2022,43900.1,44167.1,43376.3,43692.1,43692.1,0
15/02/2022,43492.8,44552.9,43692.2,43852.7,43852.7,0
14/02/2022,41967.6,43732.5,42460.1,43483.8,43483.8,0
13/02/2022,42207.6,42170.6,41591.3,41909.3,41909.3,0
12/02/2022,42291.0,42495.3,42080.0,42202.7,42202.7,0
11/02/2022,43108.0,42480.7,42179.9,42275.7,42275.7,0
10/02/2022,43802.1,43705.9,42643.7,43052.3,43052.3,0
09/02/2022,43469.5,44398.2,43594.8,43607.8,43607.8,0
08/02/2022,44370.6,44305.3,43202.1,43555.2,43555.2,0
07/02/2022,42839.2,44304.4,43585.5,44287.8,44287.8,0
06/02/2022,41551.6,42922.9,41695.4,42793.1,42793.1,0
05/02/2022,41467.3,41641.2,41321.1,41521.7,41521.7,0
04/02/2022,37301.6,41873.6,41201.1,41450.2,41450.2,0
03/02/2022,36915.5,37420.8,37041.1,37334.7,37334.7,0
02/02/2022,38469.0,37043.1,36773.4,36961.3,36961.3,0
01/02/2022,38564.9,38853.8,38399.7,38467.8,38467.8,0
31/01/2022,36915.8,38644.7,38189.4,38539.1,38539.1,0
30/01/2022,38120.7,37923.8,36672.8,36958.5,36958.5,0
29/01/2022,37834.2,38274.7,37796.4,38040.5,38040.5,0
28/01/2022,37214.0,37977.0,37465.4,37844.5,37844.5,0
27/01/2022,35947.3,37452.8,36662.4,37151.3,37151.3,0
26/01/2022,37784.3,37067.9,35543.2,35905.8,35905.8,0
25/01/2022,33701.2,36717.6,35729.3,36391.9,36391.9,0
24/01/2022,35121.4,36691.3,35976.4,36013.2,36013.2,0
23/01/2022,35227.4,36268.6,35095.6,35095.6,35095.6,0
22/01/2022,36286.7,35516.8,34821.4,35245.4,35245.4,0
21/01/2022,38809.5,36749.8,36082.4,36303.9,36303.9,0
20/01/2022,41902.4,41104.6,38300.8,38853.1,38853.1,0
19/01/2022,41715.7,42072.7,41658.9,41929.2,41929.2,0
18/01/2022,42041.6,42492.0,41609.5,41705.1,41705.1,0
17/01/2022,42623.5,42420.3,41931.5,42026.6,42026.6,0
16/01/2022,43035.1,43179.6,42610.7,42721.7,42721.7,0
15/01/2022,42937.5,43150.0,42873.1,43069.7,43069.7,0
14/01/2022,42687.5,43179.0,42759.6,42878.6,42878.6,0
13/01/2022,43632.1,42824.4,42380.9,42747.6,42747.6,0
12/01/2022,42628.4,44039.1,43437.3,43618.7,43618.7,0
11/01/2022,42325.5,42968.4,42476.7,42576.5,42576.5,0
10/01/2022,42198.5,42377.3,41582.0,42191.0,42191.0,0
09/01/2022,41809.4,42764.4,41260.9,42346.2,42346.2,0
08/01/2022,41902.2,42168.4,41396.8,41976.8,41976.8,0
07/01/2022,41656.7,42226.8,41551.3,41950.2,41950.2,0
06/01/2022,43051.0,43127.7,41070.0,41628.5,41628.5,0
05/01/2022,46398.9,43772.3,42615.8,42947.9,42947.9,0
04/01/2022,46096.5,46536.5,45750.1,46439.5,46439.5,0
03/01/2022,46825.2,46517.6,45967.2,46069.1,46069.1,0
02/01/2022,46919.1,47292.0,46740.9,46819.5,46819.5,0
01/01/2022,46709.5,47753.3,47043.6,47043.6,47043.6,0
31/12/2021,47204.7,46925.4,46217.5,46762.2,46762.2,0
30/12/2021,46503.3,47451.6,46835.4,47315.3,47315.3,0
29/12/2021,48006.7,46922.0,46003.0,46773.0,46773.0,0
28/12/2021,49821.4,48121.7,47484.8,47862.4,47862.4,0
27/12/2021,51012.7,50703.8,48743.7,49151.8,49151.8,0
26/12/2021,49701.7,51129.7,50459.0,51003.8,51003.8,0
25/12/2021,50836.9,50663.2,49631.7,49819.5,49819.5,0
24/12/2021,51038.4,51131.9,50633.8,50890.6,50890.6,0
23/12/2021,48371.2,51521.4,50657.1,51052.0,51052.0,0
22/12/2021,49227.0,48723.4,48089.3,48475.2,48475.2,0
21/12/2021,48577.0,49540.3,48617.7,49302.3,49302.3,0
20/12/2021,46990.8,48797.6,46654.0,48589.7,48589.7,0
19/12/2021,47322.3,48068.4,46438.4,47133.6,47133.6,0
18/12/2021,46418.4,48068.4,46438.4,48000.5,48000.5,0
17/12/2021,47925.9,46493.4,45513.4,46421.2,46421.2,0
16/12/2021,48756.4,47997.2,47500.5,47915.7,47915.7,0
15/12/2021,48243.2,49256.4,48603.9,48788.9,48788.9,0
14/12/2021,47007.0,48670.0,47868.7,48249.7,48249.7,0
13/12/2021,49041.3,47210.1,46338.3,46988.2,46988.2,0
12/12/2021,48864.0,50196.1,48483.9,49007.3,49007.3,0
11/12/2021,48546.4,49652.7,48917.4,48922.7,48922.7,0
10/12/2021,48205.8,48669.8,46834.0,48434.8,48434.8,0
09/12/2021,49819.8,48751.2,47473.8,48234.5,48234.5,0
08/12/2021,50230.2,50790.2,49501.1,49730.4,49730.4,0
07/12/2021,50916.3,50799.1,50090.9,50189.3,50189.3,0
06/12/2021,49004.9,51351.1,50378.7,50907.7,50907.7,0
05/12/2021,48957.6,49457.2,48317.2,49059.0,49059.0,0
04/12/2021,55320.6,53847.2,42587.8,48367.5,48367.5,0
03/12/2021,56598.7,53847.2,51422.3,51422.3,51422.3,0
02/12/2021,56509.6,56752.2,56116.3,56546.4,56546.4,0
01/12/2021,57081.6,57377.5,55807.9,56496.9,56496.9,0
30/11/2021,57209.6,57671.5,56715.0,57078.1,57078.1,0
29/11/2021,57263.2,57961.1,56819.6,57219.4,57219.4,0
28/11/2021,54045.0,58228.5,57157.7,57371.9,57371.9,0
27/11/2021,54496.1,54804.3,53735.5,53998.0,53998.0,0
26/11/2021,57900.3,54622.7,53654.3,54553.2,54553.2,0
25/11/2021,57746.4,59151.1,57696.6,57815.7,57815.7,0
24/11/2021,56402.5,58262.9,57127.1,57272.3,57272.3,0
23/11/2021,56932.2,57697.4,56171.3,56578.8,56578.8,0
22/11/2021,57399.8,57243.9,56024.2,56902.1,56902.1,0
21/11/2021,58679.0,58719.7,57203.6,57290.0,57290.0,0
20/11/2021,58543.1,59771.9,58598.5,58654.6,58654.6,0
19/11/2021,55903.4,58982.4,57963.0,58425.7,58425.7,0
18/11/2021,59862.2,57502.4,55626.3,56147.5,56147.5,0
17/11/2021,59037.2,60936.9,59661.5,59941.3,59941.3,0
16/11/2021,61258.5,60398.7,58584.0,58999.1,58999.1,0
15/11/2021,65776.6,63605.6,60375.5,61418.5,61418.5,0
14/11/2021,64743.7,66160.7,65514.9,65736.6,65736.6,0
13/11/2021,63701.0,65289.1,64397.2,64749.6,64749.6,0
12/11/2021,64921.3,64417.0,63584.4,63800.9,63800.9,0
11/11/2021,64642.0,65449.7,64158.4,65005.4,65005.4,0
10/11/2021,66644.3,65042.2,64121.9,64556.4,64556.4,0
09/11/2021,68277.9,67357.6,66263.9,66627.7,66627.7,0
08/11/2021,65181.3,68493.3,67169.7,68205.4,68205.4,0
07/11/2021,62194.2,65575.3,63276.4,65164.5,65164.5,0
06/11/2021,61132.9,62307.7,61347.2,62091.7,62091.7,0
05/11/2021,62242.1,61289.5,60828.8,61078.6,61078.6,0
04/11/2021,62439.2,62326.3,60856.7,62139.5,62139.5,0
03/11/2021,63211.6,63077.6,62293.8,62464.0,62464.0,0
